id,average,rank,latitude,longitude,elevation,state,name,total19,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
USW00013880,13827.5,123,32.8986,-80.0403,12.2,SC,"CHARLESTON INTL AP",12565,32.898451,-80.04875,0.93,nearest_street,264,"N Bates St","Charleston Afb",SC,"Charleston County",29404,US,"TIGER/Line® dataset from the US Census Bureau"
USS0017D06S,13798.7,124,45.27,-117.69,1755.6,OR,"Moss Springs",13829,45.27,-117.69,0.05,nearest_place,,,Cove,OR,"Union County",97824,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012842,13786.3,125,27.9619,-82.5403,5.8,FL,"TAMPA INTL AP",15438,27.960477,-82.540399,0.98,rooftop,3300,"George J Bean Pkwy",Tampa,FL,"Hillsborough County",33607,US,"Hillsborough County"
USW00093820,13781.4,126,38.0408,-84.6058,298.7,KY,"LEXINGTON BLUEGRASS AP",14241,38.042588,-84.607123,1,nearest_street,4311,"Us Hwy 60",Lexington,KY,"Fayette County",40510,US,"TIGER/Line® dataset from the US Census Bureau"
USS0015E04S,13771.4,127,44.54,-115.56,2090.9,ID,"Deadwood Summit",13246,44.54,-115.56,0.05,nearest_place,,,"Warm Lake",ID,"Valley County",83611,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011H08S,13762.9,128,41.38,-111.94,2438.4,UT,"Ben Lomond Peak",18587,41.38,-111.94,0.11,nearest_place,,,Ogden,UT,"Weber County",84414,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013891,13759.3,129,35.8181,-83.9858,293.2,TN,"KNOXVILLE MCGHEE TYSON AP",16336,35.816547,-83.981164,1,nearest_street,2532,"Us Hwy 129",Alcoa,TN,"Blount County",37701,US,"TIGER/Line® dataset from the US Census Bureau"
USS0022G24S,13746,130,42.53,-122.18,1810.5,OR,"Cold Springs Camp",11647,42.53,-122.18,0.08,nearest_place,,,"Rocky Point",OR,"Klamath County",97601,US,"TIGER/Line® dataset from the US Census Bureau"
US1INOW0009,13741,131,39.1858,-86.7782,235.9,IN,"SPENCER 7.0 S",16524,39.185761,-86.778145,1,rooftop,549,"W Porter Ridge Rd",Spencer,IN,"Owen County",47460,US,Statewide
USC00166584,13727.3,132,31.8142,-93.0856,43,LA,"NATCHITOCHES #2",15433,31.814631,-93.086177,1,nearest_street,1618,"Us Hwy 84",Natchitoches,LA,"Natchitoches Parish",71457,US,"TIGER/Line® dataset from the US Census Bureau"
USC00450482,13687.2,133,45.7717,-122.5286,86.6,WA,"BATTLE GROUND",10323,45.772089,-122.528694,0.99,rooftop,804,"SE 12th St","Battle Ground",WA,"Clark County",98604,US,Clark
USS0010G23S,13670.3,134,42.82,-110.84,2554.2,WY,"Willow Creek",13191,42.82,-110.84,0.12,nearest_place,,,Turnerville,WY,"Lincoln County",83112,US,"TIGER/Line® dataset from the US Census Bureau"
USW00003816,13662.9,135,37.0683,-88.7719,119.5,KY,PADUCAH,17855,37.069127,-88.772139,1,nearest_street,8118,"Us Hwy 60 W","West Paducah",KY,"McCracken County",42086,US,"TIGER/Line® dataset from the US Census Bureau"
US1INWK0005,13654.1,136,38.0805,-87.2758,143,IN,"BOONVILLE 2.4 N",16898,38.080785,-87.275475,0.99,rooftop,1588,"W Houston Mine Rd",Boonville,IN,"Warrick County",47601,US,Statewide
USC00382735,13653.7,137,32.6072,-80.3258,3.7,SC,"EDISTO IS MIDDLETON PLANTATION",14750,32.606955,-80.32591,1,rooftop,7789,"Russell Creek Dr","Edisto Island",SC,"Charleston County",29438,US,Charleston
USW00013963,13630.1,138,34.7272,-92.2389,78.6,AR,"LITTLE ROCK AP ADAMS FLD",15364,34.72827,-92.240576,0.98,rooftop,1801,"Frazier Pike","Little Rock",AR,"Pulaski County",72202,US,Pulaski
USW00003812,13612,139,35.4319,-82.5375,645.3,NC,"ASHEVILLE RGNL AP",14538,35.431729,-82.537272,1,rooftop,115,"Rental Car Dr",Fletcher,NC,"Buncombe County",28732,US,Buncombe
USC00065445,13599.1,140,41.9725,-73.2208,408.4,CT,"NORFOLK 2 SW",13529,41.97277,-73.21989,0.99,rooftop,100,"Windrow Rd",Norfolk,CT,"Litchfield County",06058,US,"Connecticut Geospatial Information Systems Council"
USC00190736,13556,141,42.2122,-71.1136,190.5,MA,"BLUE HILL",14517,42.212667,-71.113287,0.99,rooftop,1,"Observatory Access Rd",Milton,MA,"Norfolk County",02186,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
USW00013897,13523.4,142,36.1189,-86.6892,182.9,TN,"NASHVILLE INTL AP",16329,36.115127,-86.694359,1,nearest_street,1400,"Us Hwy 41",Nashville,TN,"Davidson County",37217,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093808,13475.4,143,36.9647,-86.4239,160.9,KY,"BOWLING GREEN WARREN CO AP",15782,36.963853,-86.427668,0.95,nearest_street,1047,"Woodhurst St","Bowling Green",KY,"Warren County",42104,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012918,13445.7,144,29.6381,-95.2819,13.4,TX,"HOUSTON HOBBY AP",14005,29.637701,-95.280823,0.99,rooftop,8914,"Randolph St",Houston,TX,"Harris County",77061,US,"City of Houston"
USS0010F30S,13444.1,145,43.78,-110.93,2822.4,WY,"Grand Targhee",12605,43.78,-110.93,0.09,nearest_place,,,Alta,WY,"Teton County",83414,US,"TIGER/Line® dataset from the US Census Bureau"
USC00195984,13401.9,146,41.9928,-71.1667,29,MA,"NORTON W",14937,41.992802,-71.166567,1,rooftop,16,"Renwick Dr",Norton,MA,"Bristol County",02766,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
USS0018D19S,13271.5,147,45.7,-118.11,1499.6,OR,"High Ridge",11974,45.7,-118.11,0.09,nearest_place,,,Weston,OR,"Umatilla County",97886,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093821,13259.2,148,38.1811,-85.7392,148.7,KY,"LOUISVILLE INTL AP",13547,38.18611,-85.742785,0.94,nearest_street,667,"Terminal Dr",Louisville,KY,"Jefferson County",40209,US,"TIGER/Line® dataset from the US Census Bureau"
USC00171131,13257.6,149,43.2242,-70.6389,46.3,ME,"CAPE NEDDICK",14690,43.224215,-70.638673,1,rooftop,4,"N Village Rd","Cape Neddick",ME,"York County",03902,US,"Maine Office of GIS"
USC00443375,13239,150,37.6183,-79.4358,224.6,VA,"GLASGOW 1 SE",12375,37.618329,-79.435881,1,rooftop,4060,"Glasgow Hwy","Buena Vista",VA,"Rockbridge County",24416,US,"Virginia Geographic Information Network (VGIN)"
USW00024227,13231,151,46.9733,-122.9033,57.3,WA,"OLYMPIA AP",9433,46.974413,-122.910721,0.94,nearest_street,7695,"Terminal St SW",Olympia,WA,"Thurston County",98501,US,"TIGER/Line® dataset from the US Census Bureau"
US1NCWK0013,13226.1,152,35.8624,-78.5665,103.9,NC,"RALEIGH 5.9 ENE",12742,35.862526,-78.566284,1,rooftop,4671,"Pooh Corner Dr",Raleigh,NC,"Wake County",27616,US,"NC Geographic Information Coordinating Council"
USC00185934,13207.4,153,39.7194,-76.8028,262.1,MD,"MILLERS 4 NE",12239,39.719022,-76.8027,0.99,rooftop,5438,"E Lineboro Rd",Manchester,MD,"Carroll County",21102,US,Carroll
USC00193624,13196.7,154,42.2269,-70.9125,10.7,MA,HINGHAM,15819,42.226891,-70.912685,1,rooftop,10,"Clifford Ct",Hingham,MA,"Plymouth County",02043,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
USS0010E09S,13193.1,155,44.21,-110.67,2392.7,WY,"Lewis Lake Divide",13044,44.21,-110.67,0.03,nearest_place,,,"West Thumb",WY,"Teton County",82190,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010D35S,13164.6,156,45.89,-110.94,2231.1,MT,"Brackett Creek",12981,45.89,-110.94,0.1,nearest_place,,,Bozeman,MT,"Gallatin County",59715,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013737,13150.4,157,36.9033,-76.1922,9.1,VA,"NORFOLK INTL AP",11740,36.9033,-76.1922,0.48,nearest_place,,,Norfolk,VA,"Norfolk city",23501,US,"TIGER/Line® dataset from the US Census Bureau"
USS0022G13S,13121.2,158,42.41,-122.27,1609.3,OR,"Billie Creek Divide",11976,42.41,-122.27,0.05,nearest_place,,,"Klamath Falls",OR,"Klamath County",97601,US,"TIGER/Line® dataset from the US Census Bureau"
US1NCNS0002,13106.4,159,35.9713,-78.0134,68.3,NC,"NASHVILLE 3.2 W",12190,35.970922,-78.01295,0.99,rooftop,2605,"US 64a",Nashville,NC,"Nash County",27856,US,Nash
USS0015A03S,13094.2,160,48.97,-115.95,1966,MT,"Hawkins Lake",10266,48.97,-115.95,0.05,nearest_place,,,Eastport,ID,,83826,US,"TIGER/Line® dataset from the US Census Bureau"
USC00448192,13089.4,161,36.7297,-76.6014,6.7,VA,"SUFFOLK LAKE KILBY",12639,36.730818,-76.599516,1,nearest_street,898,"Us Hwy 58 Bus",Suffolk,VA,"Suffolk city",23434,US,"TIGER/Line® dataset from the US Census Bureau"
USW00003870,13072.8,162,34.8831,-82.2203,286.5,SC,GREER,13190,34.878344,-82.224575,0.94,nearest_street,1313,"Gsp Dr",Greer,SC,"Spartanburg County",29651,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012843,13049.1,163,27.6531,-80.2428,8.5,FL,"VERO BEACH INTL AP",12649,0,0,0,,,,,,,,,
USC00173862,13022.1,164,43.6475,-70.675,92.7,ME,HOLLIS,13586,43.647282,-70.675291,1,rooftop,18,"Old Grassy Rd","Hollis Center",ME,"York County",04042,US,"Maine Office of GIS"
USS0019L43S,13017.9,165,38.68,-119.96,2443.6,CA,"Forestdale Creek",16073,38.68,-119.96,0.1,nearest_place,,,Kirkwood,CA,"Alpine County",95646,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013874,12994.7,166,33.63,-84.4417,307.8,GA,"ATLANTA HARTSFIELD INTL AP",11114,33.626791,-84.438306,0.95,nearest_street,1539,"Sullivan Rd",Atlanta,GA,"Clayton County",30337,US,"TIGER/Line® dataset from the US Census Bureau"
US1DENC0002,12987.4,167,39.6249,-75.7861,33.8,DE,"NEWARK 3.9 SSW",13118,39.62495,-75.786131,1,rooftop,1845,"Dixie Line Rd",Newark,DE,"New Castle County",19702,US,"New Castle"
USW00012960,12980.7,168,29.98,-95.36,29,TX,"HOUSTON INTERCONT AP",13200,29.979716,-95.36463,0.95,nearest_street,19253,"Aldine Westfield Rd",Houston,TX,"Harris County",77073,US,"TIGER/Line® dataset from the US Census Bureau"
USC00360868,12953.9,169,41.8981,-78.7144,506,PA,"BRADFORD 4SW RSCH 5",13821,41.897665,-78.714855,0.99,rooftop,2000,"W Corydon St",Bradford,PA,"McKean County",16701,US,Mckean
USW00014737,12939.9,170,40.6508,-75.4492,118.9,PA,"ALLENTOWN INTL AP",15416,40.64975,-75.452524,0.96,nearest_street,964,"Bethlehem Rd",Catasauqua,PA,"Lehigh County",18032,US,"TIGER/Line® dataset from the US Census Bureau"
USS0022G12S,12908.7,171,42.44,-122.23,1819.7,OR,"Fourmile Lake",12383,42.44,-122.23,0.06,nearest_place,,,"Klamath Falls",OR,"Klamath County",97601,US,"TIGER/Line® dataset from the US Census Bureau"
USW00094728,12898.9,172,40.7789,-73.9692,39.6,NY,"NEW YORK CNTRL PK TWR",13478,40.778186,-73.966464,0.96,nearest_street,34,"79th St Transverse Rd","New York",NY,"New York County",10024,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013895,12863.3,173,32.2997,-86.4075,61.6,AL,"MONTGOMERY AP",12114,32.305256,-86.408909,1,nearest_street,6120,"Us Hwy 80",Montgomery,AL,"Montgomery County",36108,US,"TIGER/Line® dataset from the US Census Bureau"
USC00368361,12859.8,174,41.8161,-80.425,306.3,PA,"SPRINGBORO 3 WNW",12963,41.816329,-80.425103,1,rooftop,5567,"Shadeland Rd",Springboro,PA,"Crawford County",16435,US,Crawford
USW00094746,12854.7,175,42.2706,-71.8731,304.8,MA,"WORCESTER RGNL AP",13919,42.271636,-71.871899,0.98,rooftop,277,"Airport Dr",Worcester,MA,"Worcester County",01602,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
USS0009E11S,12828.5,176,44.65,-109.78,2804.2,WY,"Evening Star",12150,44.65,-109.78,0.04,nearest_place,,,"Pahaska Tepee",WY,"Park County",82414,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012834,12790.2,177,29.1828,-81.0483,9.4,FL,"DAYTONA BEACH INTL AP",14984,29.181915,-81.048469,0.99,rooftop,1600,"Aviation Center Pkwy","Daytona Beach",FL,"Volusia County",32114,US,"Volusia County"
USS0022F18S,12781,178,43.19,-122.14,1609.3,OR,"Diamond Lake",11417,43.17966,-122.136842,0.91,nearest_street,374,"Bear Creek Loop",Chemult,OR,"Douglas County",97731,US,"TIGER/Line® dataset from the US Census Bureau"
USC00091500,12747.6,179,31.1903,-84.2036,53.3,GA,"CAMILLA 3SE",10917,31.188658,-84.204887,0.96,nearest_street,5388,"Powell Rd",Camilla,GA,"Mitchell County",31730,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013873,12727.8,180,33.9481,-83.3275,239.3,GA,"ATHENS BEN EPPS AP",11763,33.950807,-83.329027,0.95,nearest_street,298,"Howard B Stroud Dr",Athens,GA,"Clarke County",30605,US,"TIGER/Line® dataset from the US Census Bureau"
USC00175736,12699.2,181,44.6353,-70.0003,146.3,ME,"NEW SHARON",13083,44.636756,-70.001654,1,nearest_street,,"US 2","New Sharon",ME,"Franklin County",04955,US,"TIGER/Line® dataset from the US Census Bureau"
US1DENC0010,12684.2,182,39.7256,-75.6488,20.7,DE,"NEWPORT 2.4 WNW",12301,39.725593,-75.648793,1,rooftop,9,"Weer Cir",Wilmington,DE,"New Castle County",19808,US,"New Castle"
USS0013C01S,12678.8,183,47,-113.93,2255.5,MT,"Stuart Mountain",11280,47,-113.93,0.08,nearest_place,,,Missoula,MT,"Missoula County",59807,US,"TIGER/Line® dataset from the US Census Bureau"
USS0015B02S,12678.1,184,47.46,-115.71,1566.7,ID,Lookout,9604,47.461522,-115.71163,1,nearest_street,,"I 90",Mullan,ID,"Shoshone County",83846,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093718,12676.6,185,33.8117,-78.7239,9.8,SC,"N MYRTLE BCH AP",14230,33.809619,-78.721549,0.96,nearest_street,3116,"Terminal St","North Myrtle Beach",SC,"Horry County",29582,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012816,12671.1,186,29.6919,-82.2756,37.5,FL,"GAINESVILLE RGNL AP",12635,29.695706,-82.279411,0.94,nearest_street,3864,"NE 47th Ave",Gainesville,FL,"Alachua County",32609,US,"TIGER/Line® dataset from the US Census Bureau"
USC00178817,12655,187,44.2822,-70.2561,172.2,ME,TURNER,13066,44.282171,-70.255418,0.99,rooftop,404,"General Turner Hill Rd",Turner,ME,"Androscoggin County",04282,US,"Maine Office of GIS"
USC00361810,12647.5,188,41.7392,-77.9711,655.3,PA,"COUDERSPORT 7SE",14074,41.739163,-77.970783,1,rooftop,33,"Troupe Rd",Coudersport,PA,"Potter County",16915,US,Potter
USC00387687,12616.6,189,34.6111,-82.7269,233.2,SC,"SANDY SPRINGS 2 NE",10626,34.611234,-82.726675,1,rooftop,1301,"Millwee Creek Rd",Pendleton,SC,"Anderson County",29670,US,Anderson
USW00012815,12614,190,28.4339,-81.325,27.4,FL,"ORLANDO INTL AP",12197,28.430409,-81.331966,0.93,nearest_street,4274,"Centerport St",Orlando,FL,"Orange County",32827,US,"TIGER/Line® dataset from the US Census Bureau"
US1FLLK0003,12612.2,191,28.565,-81.824,34.1,FL,"GROVELAND 1.7 E",12336,28.564844,-81.823954,1,rooftop,344,"Hidden View Dr",Groveland,FL,"Lake County",34736,US,"Lake County"
US1NHMR0006,12611.2,192,43.52,-71.819,285,NH,"DANBURY 2.2 ESE",12673,43.519724,-71.818819,1,rooftop,620,"Poverty Pond Rd",Danbury,NH,"Merrimack County",03230,US,Statewide
US1INDV0001,12609.6,193,38.6754,-87.19,145.1,IN,"WASHINGTON 1.5 NW",15736,38.676655,-87.188933,0.97,nearest_street,1101,"W 150 N",Washington,IN,"Daviess County",47501,US,"TIGER/Line® dataset from the US Census Bureau"
USC00170409,12602.3,194,43.9317,-69.8564,7.6,ME,BATH,13811,43.93165,-69.85716,0.99,rooftop,35,"Ridge Rd",Bath,ME,"Sagadahoc County",04530,US,"Maine Office of GIS"
USW00093730,12583.1,195,39.4494,-74.5672,18.3,NJ,"ATLANTIC CITY INTL AP",11394,39.4494,-74.5672,0.31,nearest_place,,,Absecon,NJ,"Atlantic County",08205,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013889,12573.5,196,30.4844,-81.7019,10.1,FL,JACKSONVILLE,11781,30.484042,-81.701681,0.99,rooftop,2400,"Yankee Clipper Dr",Jacksonville,FL,"Duval County",32218,US,Duval
USC00172048,12559.6,197,43.9997,-70.0964,42.7,ME,DURHAM,13396,43.999668,-70.096206,1,rooftop,123,"Country Ln",Durham,ME,"Androscoggin County",04222,US,"Maine Office of GIS"
USC00300321,12554.1,198,42.9328,-76.5447,234.7,NY,AUBURN,12839,42.932707,-76.544342,1,rooftop,111,"S Herman Ave",Auburn,NY,"Cayuga County",13021,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
USS0014A11S,12534.7,199,48.91,-114.77,1310.6,MT,"Grave Creek",9014,48.91,-114.77,0.04,nearest_place,,,Fortine,MT,"Lincoln County",59918,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014764,12533.6,200,43.6497,-70.3003,13.7,ME,"PORTLAND INTL JETPORT",13264,43.649118,-70.300117,0.99,rooftop,311,"Yellowbird Rd",Portland,ME,"Cumberland County",04102,US,"Maine Office of GIS"
USW00093814,12526.3,201,39.0431,-84.6717,264.9,KY,"CINCINNATI NORTHERN KY AP",13400,39.04341,-84.68173,0.93,nearest_street,1420,"Youell Rd",Hebron,KY,"Boone County",41048,US,"TIGER/Line® dataset from the US Census Bureau"
USC00317845,12507.8,202,35.3111,-81.5708,249.9,NC,"SHELBY 2 NW",13371,35.310702,-81.571049,0.99,rooftop,620,"Polkville Rd",Shelby,NC,"Cleveland County",28150,US,Cleveland
USW00093842,12491.3,203,32.5161,-84.9422,119.5,GA,"COLUMBUS METRO AP",12445,32.520285,-84.940278,0.94,nearest_street,5100,"Grumman Ave",Columbus,GA,"Muscogee County",31909,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012838,12476.5,204,28.1011,-80.6439,8.2,FL,"MELBOURNE INTL AP",14154,28.097612,-80.643439,0.95,nearest_street,1490,"Tower Access Rd",Melbourne,FL,"Brevard County",32901,US,"TIGER/Line® dataset from the US Census Bureau"
USW00003860,12475.5,205,38.365,-82.555,251.2,WV,"HUNTINGTON TRI STATE AP",12550,38.372028,-82.554464,0.93,nearest_street,1485,"Co Rte 3/1",Huntington,WV,"Wayne County",25704,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014765,12430.9,206,41.7219,-71.4325,18.3,RI,"PROVIDENCE T F GREEN AP",13207,41.723621,-71.438103,0.94,nearest_street,,"Airport Connector",Warwick,RI,"Kent County",02886,US,"TIGER/Line® dataset from the US Census Bureau"
USC00353971,12420.7,207,44.3525,-122.7842,185.9,OR,HOLLEY,10940,44.352424,-122.784129,1,rooftop,40313,"Hwy 228","Sweet Home",OR,"Linn County",97386,US,Linn
USS0014C13S,12408.6,208,46.14,-114.45,1706.9,MT,"Twelvemile Creek",10857,46.14,-114.45,0.04,nearest_place,,,Hamilton,MT,"Ravalli County",59840,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014711,12380.6,209,40.1936,-76.7633,95.1,PA,"MIDDLETOWN HARRISBURG INTL AP",12178,40.198619,-76.764668,0.94,nearest_street,535,"Airport Dr",Middletown,PA,"Dauphin County",17057,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010D10S,12372.2,210,45.87,-110.93,1996.4,MT,Sacajawea,12224,45.87,-110.93,0.15,nearest_place,,,Bozeman,MT,"Gallatin County",59715,US,"TIGER/Line® dataset from the US Census Bureau"
USC00367732,12360.6,211,39.8958,-76.3947,59.4,PA,"SAFE HARBOR DAM",12464,39.895725,-76.394498,1,rooftop,307,"Middle River Rd",Brogue,PA,"York County",17309,US,York
USC00317202,12349.8,212,36.3797,-79.6944,271.3,NC,"REIDSVILLE 2 NW",12616,36.379588,-79.694544,1,rooftop,1944,"Wentworth St",Reidsville,NC,"Rockingham County",27320,US,"NC Geographic Information Coordinating Council"
USW00014734,12323.8,213,40.6825,-74.1694,2.1,NJ,"NEWARK INTL AP",14884,40.682013,-74.167792,1,nearest_street,,"I 95",Elizabeth,NJ,"Union County",07201,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013722,12311,214,35.8922,-78.7819,126.8,NC,"RALEIGH DURHAM INTL AP",10919,35.898071,-78.771613,0.92,nearest_street,6998,"State Rd 1646",Morrisville,NC,"Wake County",27560,US,"TIGER/Line® dataset from the US Census Bureau"
USW00053860,12279.4,215,30.3361,-81.5147,12.5,FL,"JACKSONVILLE CRAIG MUNI AP",12097,30.336236,-81.514825,1,rooftop,10968,"Craig Blvd",Jacksonville,FL,"Duval County",32225,US,Duval
USW00014740,12257.8,216,41.9381,-72.6825,57.9,CT,"HARTFORD BRADLEY INTL AP",13333,41.945959,-72.685109,0.93,nearest_street,21,"Perimeter Rd","Windsor Locks",CT,"Hartford County",06096,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013A26S,12256.8,217,48.3,-113.33,1807.5,MT,"Pike Creek",11818,48.3,-113.33,0.29,nearest_place,,,Summit,MT,"Pondera County",59434,US,"TIGER/Line® dataset from the US Census Bureau"
USC00319675,12249.7,218,36.1306,-80.5481,266.7,NC,"YADKINVILLE 6 E",11944,36.130522,-80.548441,1,rooftop,3709,"Jasper Rd",Yadkinville,NC,"Yadkin County",27055,US,"NC Geographic Information Coordinating Council"
USC00235027,12249.1,219,37.3908,-93.9492,328.3,MO,LOCKWOOD,15369,37.389919,-93.949311,1,nearest_street,400,"Us Hwy 160",Lockwood,MO,"Dade County",65682,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013939,12246.5,220,33.4825,-90.9853,39,MS,"GREENVILLE ASOS",19863,33.4825,-90.9853,0.25,nearest_place,,,Metcalfe,MS,"Washington County",38760,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013866,12236.1,221,38.3794,-81.59,277.4,WV,"CHARLESTON YEAGER AP",11925,38.3821,-81.590992,0.96,nearest_street,1310,"Burlew Dr",Charleston,WV,"Kanawha County",25311,US,"TIGER/Line® dataset from the US Census Bureau"
US1INHN0011,12233.3,222,39.937,-85.9,259.1,IN,"MCCORDSVILLE 2.6 NE",12831,39.937009,-85.899703,1,rooftop,10212,"Anees Ln",Fortville,IN,"Hamilton County",46040,US,Hamilton
USC00314996,12231.9,223,35.4606,-81.3297,270.4,NC,"LINCOLNTON 4 W",13699,35.460765,-81.329499,1,rooftop,2845,"NC 182 Hwy",Lincolnton,NC,"Lincoln County",28092,US,Lincoln
USC00406534,12230.3,224,35.9833,-83.2008,315.8,TN,"NEWPORT 1 NW",14632,35.983107,-83.201329,0.99,rooftop,465,"Chemwood Dr",Newport,TN,"Cocke County",37821,US,Statewide
USW00013739,12221.5,225,39.8683,-75.2311,3,PA,"PHILADELPHIA INTL AP",12062,39.8683,-75.2311,0.42,nearest_place,,,Philadelphia,PA,"Delaware County",19113,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013957,12201.8,226,32.4506,-93.8411,83.2,LA,SHREVEPORT,10886,32.450417,-93.84307,0.97,nearest_street,,"Inner Loop Expy",Shreveport,LA,"Caddo Parish",71129,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013964,12189.4,227,35.3331,-94.3625,136.9,AR,"FT SMITH RGNL AP",17150,35.332763,-94.362777,0.99,rooftop,5104,"S 66th St","Fort Smith",AR,"Sebastian County",72903,US,"Arkansas Geographic Information Office"
USC00446475,12183.8,228,37.5844,-75.8217,9.1,VA,"PAINTER 2 W",11785,37.5838,-75.821197,0.99,rooftop,33446,"Research Dr",Painter,VA,"Accomack County",23420,US,"Virginia Geographic Information Network (VGIN)"
